language,n,m,load,input_file,ops_executed,op,time_ns,nodes_visited
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,1920207,199999
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,446056207,54485400
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,2021605,199999
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,446733580,54485400
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,1840834,199999
java,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,440134360,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,85017137,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23834175859,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83381303,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23869727549,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,84605773,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23851168711,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,82364819,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23872687733,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,84263685,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23859155592,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,82558536,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23584799547,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,84194599,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23848645809,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83149811,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23826683751,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83599541,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23878911263,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83811383,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23868763044,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,85089878,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23768570681,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83149554,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23926846923,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83187509,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23825273677,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83756605,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23827783144,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,85679053,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23809051773,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,81651657,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23805432779,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,85297535,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23760584890,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,82174380,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23919902918,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83569970,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,24554272607,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,85162286,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23871124647,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,84720594,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23839250801,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83215404,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23856993299,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83559418,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23788155677,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83023102,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23771530982,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,84764295,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23711240021,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,82098694,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23768482011,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83893818,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23739219294,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83341718,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23851735516,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,85205980,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23755752937,54485400
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,build,83650860,199999
python,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,999800,batch_ops,23728429955,54485400
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2418795,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85595153,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2443074,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,89408515,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2403154,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,88743887,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2438926,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,90450407,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2514177,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,86703136,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2465742,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85412503,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2450562,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,86908284,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2465456,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,90883179,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2601026,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85946985,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2357870,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,90300555,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2372541,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85702480,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2444115,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85698538,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2396973,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85797055,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2469328,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85498704,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2386782,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,91984387,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2616676,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,86515310,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2432469,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,87015826,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2413849,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,87250128,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2360247,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,87911624,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2416004,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85685322,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2407140,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,90457115,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2448542,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,88247662,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2394961,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85965744,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2397775,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85562212,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2444274,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,85685271,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2449506,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,87725669,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2617631,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,87430518,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2424327,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,86497472,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2657831,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,87223903,17920512
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,2462875,199999
rust,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,89626790,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,5025238,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,104709792,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1555572,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,99073275,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1574504,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,99463520,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1556779,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,101528633,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1567676,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,102368306,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1558360,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,105184900,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1569326,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,102096862,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1587211,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,99925417,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1562798,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,100059268,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1575156,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,99552760,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1559986,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,107193969,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1557106,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,102079991,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1569776,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,100615769,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1536312,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,101837459,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1597565,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,99253970,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1566532,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,105390465,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1560482,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,102767493,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1609288,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,102430382,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1591900,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,101666990,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1574413,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,102397926,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1569317,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,100429338,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1552345,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,101748743,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1612063,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,101088652,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1606483,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,103800098,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1592404,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,103899214,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1595327,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,99667456,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1551899,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,99458609,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1586555,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,103078772,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1608277,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,102262432,17920512
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1627273,199999
cpp,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,104430793,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1779591,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,98864945,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,8511614,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,95068485,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1794053,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,99236892,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,6866342,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,94796735,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1799046,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,92888378,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,3990361,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,92228902,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,5284572,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,91163782,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,6914179,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,95804518,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1755020,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,95431809,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1786551,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,91917958,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1759721,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,90787791,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,6860064,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,90545247,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1749677,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,96237582,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1782369,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,93170553,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1767666,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,94266303,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,8253472,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,94600058,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1767824,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,90556220,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1745674,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,94103687,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1745742,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,90777874,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,7426051,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,94234622,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1759026,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,94475491,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1767018,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,91391276,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1758324,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,93726630,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,7434123,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,91117273,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1796870,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,91698671,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1775872,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,92400601,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1800065,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,95255512,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,8173901,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,93248485,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1947094,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,92314120,17920512
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,1745091,199999
java,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,92980022,17920512
python,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,65718119,199999
python,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,3476725950,17920512
python,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,61846030,199999
python,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,batch_ops,3551567945,17920512
python,100000,100000,query,/workspace/data/input_n100000_m100000_s42_sorted_query.txt,300000,build,65798792,199999
